num_substrates,feature_method,avg_accuracy,avg_classwise_acc,std_err_avg_acc,std_err_avg_classwise_acc,avg_precision,avg_recall,avg_f1_score
2,lstm_with_attention,0.8321428571428571,0.8333333333333334,0.15468862734076938,0.14790199457749043,0.8508333333333333,0.8333333333333333,0.8274206349206348
2,just_attention,0.8642857142857142,0.8625,0.08534145103820372,0.08133008873309641,0.8925,0.8625,0.859484126984127
2,countvectorizer,0.8767857142857143,0.8708333333333333,0.09464285714285714,0.0976281209488332,0.8933333333333333,0.8708333333333333,0.8721825396825397
2,doc2vec_dbow,0.8339285714285714,0.825,0.13787055819255442,0.1488380924957646,0.8516666666666667,0.825,0.8216269841269842
2,doc2vec_dm,0.9160714285714284,0.9166666666666666,0.11351582196652013,0.11023963796102462,0.9308333333333334,0.9166666666666667,0.9134126984126985
2,word2vec_cbow,0.8214285714285714,0.8208333333333334,0.11036812243116031,0.10873323625583244,0.8474999999999999,0.8208333333333333,0.8162301587301586
2,word2vec_sg,0.8892857142857142,0.8833333333333334,0.10618620533798932,0.10992421631894102,0.9016666666666666,0.8833333333333333,0.8851587301587303
2,fasttext_sg,0.8767857142857143,0.8708333333333333,0.09956858471036177,0.10282468899377559,0.8916666666666666,0.8708333333333333,0.8724603174603175
2,fasttext_cbow,0.8375,0.8375,0.11910861532608781,0.11703809920990117,0.8616666666666666,0.8374999999999999,0.8330952380952379
3,lstm_with_attention,0.831111111111111,0.8388888888888889,0.12898463876383512,0.1370995853250341,0.8446031746031747,0.8388888888888889,0.8173376623376624
3,just_attention,0.8644444444444443,0.8388888888888889,0.10132456102380444,0.10452715401237099,0.8994444444444443,0.8388888888888889,0.8353968253968255
3,countvectorizer,0.788888888888889,0.8111111111111111,0.16872799353536191,0.15505873041058735,0.8373809523809523,0.811111111111111,0.7845334295334295
3,doc2vec_dbow,0.7077777777777777,0.6805555555555556,0.14791138488222524,0.15378456150740455,0.684047619047619,0.6805555555555555,0.6541895141895142
3,doc2vec_dm,0.8755555555555556,0.8666666666666666,0.09960415480451099,0.10743933114340953,0.8972222222222221,0.8666666666666666,0.8581481481481482
3,word2vec_cbow,0.82,0.8055555555555556,0.1514375558880073,0.1685083432011456,0.8183333333333334,0.8055555555555555,0.7967724867724869
3,word2vec_sg,0.8299999999999998,0.8222222222222222,0.13599655042829237,0.14865653511399618,0.8362698412698414,0.8222222222222223,0.8019143819143819
3,fasttext_sg,0.82,0.8138888888888888,0.1430531283504985,0.16341740088980808,0.8207142857142857,0.8138888888888888,0.7962530062530062
3,fasttext_cbow,0.8211111111111112,0.8138888888888888,0.15543249100255474,0.17831948717448926,0.8307142857142858,0.8138888888888888,0.8021524771524771
4,lstm_with_attention,0.8545454545454545,0.8645833333333334,0.119677789027077,0.11033802230721135,0.9016666666666666,0.8645833333333334,0.8593650793650793
