num_substrates,feature_method,avg_accuracy,avg_classwise_acc,std_err_avg_acc,std_err_avg_classwise_acc,avg_precision,avg_recall,avg_f1_score
5,countvectorizer,0.8029679694387306,0.7753702591860486,0.013422284191217009,0.040891527441166524,0.7629461493159311,0.7753702591860487,0.7392795611934075
5,doc2vec_dbow,0.6229503379371144,0.5084931565194724,0.03520840125679488,0.04109752559094741,0.5399989382598078,0.5084931565194724,0.4972890684212199
5,doc2vec_dm,0.8612988539523949,0.8091937049831787,0.018349566420608327,0.018574895595097823,0.8196704465125517,0.8091937049831786,0.7994870792300413
5,word2vec_cbow,0.8443138407287687,0.7706494276231118,0.023405703102421304,0.056182785718498815,0.7978419221161156,0.7706494276231117,0.7721455466846111
5,word2vec_sg,0.8661475168968558,0.7828421945527209,0.015667363756278637,0.04144621531974361,0.8569418050201404,0.782842194552721,0.805011350732297
5,fasttext_sg,0.8734058183955333,0.7977421594526858,0.016959624816088002,0.0606425795045097,0.8450555988360867,0.7977421594526858,0.8067253007237186
5,fasttext_cbow,0.8491625036732297,0.7930941758573338,0.03227985601244975,0.08229155393155499,0.8098640443377286,0.7930941758573339,0.7882573260564051
6,countvectorizer,0.7811636791066706,0.7487271272145222,0.03146735980649159,0.03169156510203347,0.720834011926449,0.7487271272145222,0.7171124251782032
6,doc2vec_dbow,0.6130179253599766,0.5076165011459131,0.037570041317469736,0.017937408052744172,0.5079309681205726,0.507616501145913,0.49473086519167114
6,doc2vec_dm,0.7907140758154568,0.718781512605042,0.03330513443345374,0.06577167705521857,0.7282041924943163,0.718781512605042,0.7041112261641805
6,word2vec_cbow,0.8029679694387305,0.7624509803921569,0.026749828238106708,0.03535373492683292,0.768879170073354,0.7624509803921568,0.7509495579041074
6,word2vec_sg,0.8346165148398471,0.7964965986394558,0.03868158401536466,0.067410999125986,0.795839672478328,0.7964965986394559,0.7856776080907545
6,fasttext_sg,0.8101968851013812,0.7608123249299719,0.04344031717742817,0.0753989027906541,0.7742687319683118,0.760812324929972,0.7550710139387762
6,fasttext_cbow,0.8176021157801939,0.7906660846156643,0.03960558835318317,0.06380536692654588,0.7996582398191956,0.7906660846156646,0.777331898227931
7,countvectorizer,0.7687040846312077,0.7131112973048456,0.05607356536403075,0.0751378489580219,0.7271570479329099,0.7131112973048457,0.6937592093565165
7,doc2vec_dbow,0.5862474287393477,0.5080722838988967,0.0381752435221659,0.04367220741278201,0.49235620470054287,0.5080722838988968,0.46926842508378064
7,doc2vec_dm,0.8028504260946224,0.7371217357910907,0.02532649948927841,0.020114312679849745,0.7497344896902225,0.7371217357910906,0.7315232267842479
