sequence
"GT51,3.A.7"
"GT28,2.A.103,9.B.146"
"2.A.22,2.A.22,3.A.6,3.D.1,9.B.146,9.B.18,GT4"
"1.B.33,Peptidase_M23,CE11"
"9.B.18,GT4,GT66,GT4,GT4"
"GT28,2.A.103"
"GT30,3.A.5"
"GH130,2.A.1"
"9.B.18,GT4"
"GT2,8.A.3"
"GH4,PIG-L,3.A.1,3.A.1,3.A.1"
"4.C.1,3.A.1,3.A.1,2.A.2,GH2"
"GT1,TetR_C|TetR_N,3.A.1"
"2.A.120,2.A.120,2.A.36,3.A.1,CBM50|GH23,GH23"
"4.F.1,GT4"
"GT4,3.A.1,8.A.21"
"1.A.33,GT2"
"GH66|CBM13,2.A.3"
"9.B.146,2.A.103,GT28"
"GH66|CBM35|GH66|CBM13,GH13_31,GH66,3.A.1,3.A.1,3.A.1"
"9.A.47,GT2,GH73"
"9.B.18,GT26"
"3.B.1,3.A.1,GH77,4.A.1,4.A.1,2.A.1,GH3,GT2"
"3.A.1,3.A.1,3.A.1,3.A.1,CBM5"
"2.A.7,SIS,GH111,3.A.1,3.A.1,SBP_bac_1,GH2,LacI,2.A.1,GH33"
"2.A.67,GH2,3.A.1"
"4.A.1,GH32"
"3.A.1,GT39"
"GH29|CBM47,GAF|HATPase_c,3.A.1,3.A.1,3.D.4,3.D.4"
"2.A.7,GH13_5"
"GT2,GT4,GT4,MarR,2.A.7,GT4,GT2,2.A.1"
"2.A.102,GH29,3.A.1,3.A.1,3.A.1"
"3.A.1,GntR,GT35"
"GT4,GT4,GT4,3.A.1,3.A.1"
"1.A.23,CheR,GT30"
"9.B.125,GH108"
"3.A.1,GT100,GT2|GT2,GT9,GT4,GT32,GT9"
"9.B.31,2.A.66,GT19"
"GT35,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
"3.A.7,GH23"
"GH32,3.A.9"
"GT2,2.A.25,9.B.97,9.B.18"
"2.A.123,GT83,GT2"
"9.B.97,GT35"
"4.A.1,GH170,4.A.3,4.A.3,GH4"
"GT2,GT32,9.B.67"
"GH4,GntR,4.A.1,GH77"
"GH1,4.A.3,4.A.3"
"4.A.1,GH170"
"4.A.6,4.A.6,4.A.6,4.A.6,GntR,SIS,CE9,3.A.1,3.A.1,3.A.1"
"GH77,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
"3.A.1,3.A.1,3.A.1,3.A.1,CE7,CE7"
"3.A.1,GT2"
"GT35,GH77,GH77,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
"GH2,9.B.115"
"GH2,3.A.16"
"GT51,4.F.1"
"3.A.1,GH77,LacI,3.A.1,3.A.1,3.A.1,GT35"
"3.A.2,3.A.2,3.A.2,GT4"
"GH88,4.A.6,4.A.6,4.A.6,PL12_1"
"3.A.1,3.A.1,4.A.6,4.A.6,4.A.6,HTH_AraC,4.A.6,SIS,CE9"
"GT2,3.A.1,3.A.1"
"2.A.37,CE4"
"8.A.46,1.B.14,GH97"
"GH13_38,3.A.11"
"2.A.23,GH20"
"GT2,3.A.1,2.A.53"
"GT19,3.A.1"
"1.E.14,2.A.122,GH92,2.A.9"
"3.A.1,TPR_1,GH2,GT0"
"GH84,HD,GH2,9.B.104,9.B.104"
"3.A.5,GT2,GT2"
"2.A.66,GH29,9.B.158"
"GT2,2.A.49"
"GT2,4.D.1,GT3,2.A.81"
"3.D.5,3.D.5,3.D.5,3.D.5,3.D.5,3.D.5,GH109,GT35"
"GH20,1.B.9,9.A.8,GT26"
"GT4,GT4,8.A.3,9.B.146"
"1.B.14,2.A.6,9.B.145,GT8,GT14,GT4"
"GH92,3.A.7"
"GH133,GT4,GH57,9.B.174"
"1.B.14,CBM32"
"GT2,3.A.1"
"9.B.146,GT2"
"GH130,9.B.125,2.A.6"
"1.A.22,GH13_8"
"3.A.1,GT4"
"GT14,8.A.3,9.B.18,GT4"
"3.A.1,3.A.1,GT4"
"GH97,AAA,3.A.5"
"2.A.14,GH13_38"
"1.B.44,GH73,3.A.2"
"CE14,2.A.9"
"GT5,2.A.13"
"GT35,TPR_1,9.B.27"
"CBM50,2.A.50"
"2.A.27,GH32,GH32"
"1.B.12,CE9,4.A.6,4.A.6,4.A.6"
"GT51,2.A.40,9.A.40"
"2.A.86,3.A.1,3.A.1,3.A.1,GH13_31,GH4,4.A.1,GH77"
"GH108,Aminotran_1_2,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
"3.A.7,GH108,3.A.7,3.A.7,3.A.7"
"GH1,GH1,4.A.3,4.A.3"
"GT9,4.A.6,4.A.6,4.A.6,4.A.6"
"GH13_29,4.A.1,4.A.1"
"GH73,2.A.26"
"2.A.50,GT8,3.A.1,2.A.20,3.A.18,8.A.58"
"2.A.36,GT4,2.A.53,2.A.53"
"CBM50,8.A.46,1.B.14"
"1.B.14,GT4,9.B.144"
"2.A.16,GT4,GH25"
"GT4,9.B.18"
"9.A.25,9.A.25,9.A.25,SIS,GT5"
"GT2,GT2,2.A.50"
"1.A.23,GT2"
"GT4,9.B.35,GT2,GT4,GT2,GT4"
"GT2,9.B.146,8.A.3"
"3.A.11,GT19"
"2.A.103,GT28"
"GT2,2.A.5"
"9.B.144,GT2"
"GT2,8.A.21,2.A.1,GT5"
"2.A.53,GT2,2.A.103"
"GT4,GT4,9.B.18"
"4.A.2,GT51"
"GT26,2.A.103,GT28"
"3.A.1,3.A.1,GT5"
"GH77,3.A.1,2.A.66"
"GH32,4.A.1"
"CE4,Pyr_redox_2,3.A.1"
"GT1,3.A.1,3.A.1"
"2.A.22,GT2"
"9.B.149,3.A.1,CE9"
"GH25,2.A.22"
"3.A.1,GH25,2.A.7"
"3.A.1,3.A.1,3.A.1,LacI,GH30_5"
"GH129,SBP_bac_1,3.A.1,3.A.1,3.A.1,GH13_18"
"GH31,3.A.1,3.A.1"
"3.A.9,3.A.9,GH73"
"1.C.39,GH29,3.A.1,3.A.1,3.A.1"
"3.A.1,GT2,Fer4,9.B.27"
"1.B.52,HNOB,GH31,2.A.115,2.A.102"
"3.A.1,3.A.1,GH123,PL12_1,GH88"
"GH36,3.A.1,3.A.1"
"8.A.59,3.A.1,3.A.1,3.A.1,GH4,GH97,CBM35"
"3.A.1,3.A.1,GH112"
"1.C.39,2.A.40,GH13_14"
"3.A.1,3.A.1,CE9"
"GH13_20,SBP_bac_1,3.A.1,3.A.1,GH13_1"
"GH13_31,3.A.1,3.A.1,GH13_31,2.A.50"
"3.A.1,3.A.1,3.A.1,GH109,GH95"
