sequence
"2.A.115,1.A.30,2.A.51,2.A.51,GH36,GH13,GT2,3.A.1,GH13_14,GH97,GH77,3.A.1"
"CBM50,GT2,GT4,1.B.57"
"8.A.46,1.B.14,GH13_7,GH53"
"9.B.146,2.A.103,GT28"
"PL40|PL40,GH97,GH28,HTH_AraC,GerE,1.B.14"
"GH146,GH88,GH3,8.A.46,1.B.14,GH16_3,HTH_AraC,GH51"
"1.A.34,GH2,GH31,GH5_4"
"1.B.14,GT2"
"2.A.123,GT2,GT83"
"GH73,3.D.1,3.D.1,3.D.9,3.D.1,Fer4,3.D.1,3.D.1,3.D.1,3.D.1,GH2"
"1.B.6,3.D.6,3.D.6,3.D.6,3.D.6,3.D.6,3.D.6,GH139"
"PL1_2,HTH_AraC,GH2,GH106,GH2,GH140,CBM67|GH78|GH33,GH138,GH137|GH2|CBM57,GH2,PL1_2,1.B.14,GH43_18|GH143|GH142,CBM67|GH78,CE19,GH95,PL11_1,1.B.14"
"GT2,2.A.19"
"2.A.28,PL1"
"1.B.14,GH3"
"GH23,HTH_3,8.A.3,GT19"
"1.B.14,GH146,GH127,GT4"
"3.A.17,GT51,GH57,GT4,GH133,1.A.22"
"GH13_14,2.A.7,4.A.2"
"2.A.7,GH28|GH105,GH28,1.B.14,GH28"
"3.A.5,GT5,3.B.1"
"9.B.186,GT51,1.B.14"
"GT4,2.A.23"
"GH51|GH43_19,1.B.14"
"1.B.14,GH128"
"GH43_12,GH2,NTP_transf_2,1.B.14"
"8.A.46,1.B.14,GH94,GH3,GH5_7"
"9.B.18,GT35,GT3"
"GH51,GH43_5,GH43_4,1.B.14"
"CE12,1.B.44"
"9.B.10,GH25,2.A.66"
"9.A.25,9.A.25,GH32,3.A.11"
"1.B.14,HTH_AraC,GH115"
"GH53,8.A.46,1.B.14,3.A.1"
"GT9,3.D.1"
"GH2,8.A.5"
"GH31,HTH_AraC,2.A.115"
"GH95,CE1,1.B.14,GH43_2,GH43_7,GH9,GH3"
"1.B.14,2.A.2,HTH_AraC,GH67"
"CE4,3.A.1,3.A.1,2.A.25"
"1.B.14,GH32,2.A.1,PfkB,GH36"
"1.B.14,CE7,GH26,GH130,2.A.2"
"GH2,1.B.42,3.A.1,3.A.1"
"2.A.17,CBM50"
"2.A.23,GT51,GH115,3.A.1"
"2.A.66,2.A.38,GT0"
"1.C.105,GH18"
"2.A.66,GH3"
"2.A.78,2.A.78,GH2,3.A.1"
"GT28,9.B.104"
"GH1,GH94,LacI,3.A.1,3.A.1,3.A.1,3.A.1"
"GT4,GT2,3.A.1"
"3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,LacI,GH77,3.A.1,3.A.1"
"3.A.1,GH31"
"3.A.7,CBM48|GH13_9"
"GT4,9.B.18"
"8.A.3,GT4,GT2"
"9.B.18,9.B.18,GT2,GT4"
"2.A.19,GT2,1.A.8"
"8.A.3,8.A.3,9.B.18,9.B.18,GT4,9.B.183,GT4,GT2,GT2"
"3.A.1,3.A.1,GT2,GT2,GT32"
"3.A.16,CBM34|GH13_39,3.A.10"
"2.A.115,8.A.7,4.A.1,PTS-HPr,LacI,GH32"
"4.A.2,3.A.1,3.A.1,3.A.1,LacI,GH77,3.A.1,3.A.1,3.A.1"
"CE4,3.A.9"
"9.B.144,GH18,2.A.25"
"CE4,2.A.1"
"GT35,2.A.37,9.A.8"
"4.C.1,GH3,HTH_AraC,8.A.59,Peripla_BP_1,9.A.11"
"CE4,3.A.1,3.A.1,2.A.114"
"GT2,9.B.18,GT2,GT2|GT2"
"3.A.1,GH13"
"GH73,1.E.19"
