sequence
"GH1,4.A.1,3.A.1"
"2.A.36,9.B.141,9.B.141,GH31,GntR,SIS,CE9,4.A.6,4.A.6,4.A.6,4.A.6"
"4.D.2,GT4,GT4"
"GT51,2.A.23"
"9.B.146,Pyr_redox,GT28"
"GH65,LacI,3.A.3,2.A.26,3.A.1,3.A.1,3.A.1,3.A.1"
"GH4,4.A.1"
"8.A.5,2.A.36,3.A.1,PfkB,9.B.120,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,2.A.26,2.A.3,1.C.39,HTH_3,GH1,2.A.89,2.A.89"
"CBM50,CBM34|GH13_20,CBM34|GH13_20,GH13_31,LacI,3.A.1,3.A.1,3.A.1,4.A.1,GH32"
"1.E.26,GH25"
"2.A.66,2.A.3,GH73"
"2.A.1,MarR|DUF24,GT113"
"4.D.2,GT4,GT4,8.A.7,PTS-HPr,3.A.9"
"2.A.69,2.A.87,GH73,Pribosyltran,2.A.40"
"3.A.5,3.A.5,3.A.5,3.A.5,GT4,2.A.40"
"2.A.49,2.A.1,4.C.1,GH13_29,GntR,4.A.1,2.A.2"
"3.A.3,GT14,GT111,9.B.18,GT2,GT4,GT113,GT113,2.A.66"
"GH25|GH53,2.A.88"
"3.A.1,3.A.1,3.A.1,GT2"
"2.A.17,CE9,GntR,2.A.88,GT26,2.A.16"
"CBM48|GH13_9,GT5,GT35,GH13_39,SBP_bac_1,3.A.1,3.A.1,3.A.1,3.A.1"
"9.B.105,2.A.3,GH1"
"GH13_31,3.A.1"
"GT2,CE4,9.B.97"
"4.A.1,GH13_29"
"4.A.2,GH120,2.A.2"
"4.A.3,4.A.3,GH1"
"AA3_2,HTH_11,2.A.53"
"GH32,2.A.1,4.A.1,GH4"
"2.A.1,2.A.3,GH23,3.A.1"
"2.A.23,3.A.1,3.A.1,3.A.1,2.A.21,GH73,3.D.1,2.A.114,PALP,2.A.7,NUDIX,2.A.1,MarR,2.A.35"
"1.A.35,4.A.3,4.A.3,GH170,4.A.3,2.A.1"
"1.A.14,CBM50,2.A.20,3.A.1,3.A.1"
"2.A.25,CBM50|CBM50,2.A.68"
"GH13_31,LacI,3.A.1,3.A.1,SBP_bac_1,3.A.1,MarR,9.B.74"
"9.B.169,GH13"
"1.A.26,TrkA_C,2.A.86,2.A.25,2.A.1,GT28,TetR_N,3.A.1,3.A.1"
"4.C.1,GT51"
"GH4,4.A.1,HTH_6,4.A.1,2.A.1"
"3.A.1,TetR_N,HTH_11|Mga,GH1,4.A.3,4.A.3,4.A.3,2.A.3"
"GH170,SIS,4.A.1"
"3.A.1,3.A.1,3.A.1,3.A.1,GH73"
"3.D.4,3.D.4,GT4,3.A.1,GT4,3.A.1,GT2,9.B.97,GT4,GT2,GT2"
"3.A.1,HTH_AraC,GH4,2.A.2,3.A.1"
"GH1,4.A.3,HTH_11|Mga,4.A.3,4.A.3,3.A.1,3.A.1,3.A.1,3.A.1"
"GT0,1.A.77,3.A.2,3.A.2,3.A.2,3.A.2,3.A.2,3.A.2,3.A.2"
"1.E.31,CBM50,2.A.102"
"GH32,LacI,9.B.102,9.B.102"
"GH1,GH1,4.A.1"
"3.A.1,3.A.1,GT2,4.D.2"
"GT28,9.B.174,4.A.3"
"2.A.63,2.A.63,2.A.63,2.A.63,2.A.63,2.A.63,2.A.36,3.A.1,3.A.1,3.A.1,Fe_dep_repress,GT26,3.A.1,3.A.1,GT2,3.A.1,2.A.41,2.A.115,3.A.1,3.A.1,3.A.1"
"2.A.20,CBM50"
"3.A.1,2.A.79,2.A.79,GGDEF,9.B.146,3.A.11,3.A.11,3.A.5,CBM50"
"1.A.26,TrkA_C,2.A.86,2.A.25,2.A.1,GT28"
"3.A.1,GT2"
"GT28,9.B.174,4.A.1"
"2.A.3,9.A.23,2.A.15,AA3_2,GT2"
"2.A.6,GH0,2.A.1"
"GT2,3.A.1,3.A.1"
"2.A.8,2.A.120,HTH_AraC,2.A.2,GH2"
"3.D.1,GH73,Pyr_redox_2,2.A.7,2.A.7"
"3.A.3,GH120,2.A.2"
"GT2,GT2,GT2,9.B.97"
"2.A.8,FmdA_AmdA,3.D.1,1.A.23,GH25,3.A.7,GT2"
"CBM50|CBM50,NUDIX,1.A.11,9.B.141"
"2.A.98,HTH_1,HTH_AraC,2.A.2,GH2,3.A.1,HTH_3,2.A.1"
"GT2,4.C.1"
"GH73,3.A.1"
"GH32,PfkB,LytTR,9.B.14"
"3.A.1,CE4"
"8.A.5,9.A.40,MerR,Aminotran_1_2,9.A.40,1.A.43,1.A.23,CE4,2.A.35,3.A.1,3.A.1"
"2.A.88,3.A.1,3.A.1,3.A.1,2.A.45,GT51"
"GT1,HEM4,3.A.1,3.A.1"
"1.E.31,CBM50,9.A.10,2.A.20,2.A.3,Glyoxalase,GT83,GT2"
"2.A.2,GH43_11"
"GH11,3.A.7,2.A.1"
"2.A.25,GH5_2|CBM3,GH30_8,GH43_16|CBM6"
"4.C.1,GT2,GT2"
"2.A.38,2.A.38,GH73,2.A.1,2.A.86"
"GH13_31,9.A.40,9.B.23,1.A.1"
"2.A.1,GT51"
"3.D.2,GT2,4.C.1"
"2.A.7,2.A.3,GH18"
"3.A.1,3.A.1,PAS|SpoIIE,GH53,GH42,3.A.1,3.A.1,3.A.1,LacI,GntR,2.A.14"
"9.B.18,GT2,GT2,9.B.183,GT4,GT2,GT4,9.B.18,8.A.3,8.A.3"
"GH68,GH32,2.A.3,TetR_N,2.A.7"
"GH13_31,GH65,3.A.1,3.A.1,3.A.1,3.A.1,CBM34|GH13_20"
"PL3_1,9.B.156,CE9"
"9.B.146,GT4,GT2"
"GT4,2.A.66,9.B.18,GT2"
"GT0,GT2,GT4,GT4,3.A.1,3.A.1,GT4,GT2,GT26"
"GH73,9.A.11,2.A.3,2.A.1"
"1.A.33,HTH_11,MarR,2.A.1,PL9_2,2.A.39,2.A.1,1.A.11,9.B.105,1.A.34"
"GT51,9.B.149"
"GT2,2.A.40"
"GT2,PfkB,GH32,4.A.1,1.A.16"
"4.A.3,4.A.1,GT8"
"GH4,4.A.3,4.A.3,4.A.3"
"2.A.39,3.A.1,3.A.1,3.D.4,3.D.4,2.A.24,CE4,2.A.5,3.A.1,2.A.115"
"2.A.11,GH16_21,2.A.1,3.A.18,CE12"
"2.A.1,GT83"
"CBM48|GH13_9,GT5,GT35,9.A.24,GT4,GT4"
"GH4,3.A.1,3.A.1"
"3.A.1,3.A.1,HTH_AraC,3.A.1,GH105,9.B.28,2.A.15,2.A.66,HTH_DeoR,3.A.1,3.A.1,2.A.40"
"3.A.1,3.A.1,3.A.1,GH51"
"3.D.10,CBM50,2.A.25"
"2.A.76,2.A.3,TrmB,4.A.6,4.A.6,4.A.6,4.A.6,GH32|CBM66"
"GH46,3.A.1,MarR,2.A.1"
"5.A.3,2.A.1,GT1"
"2.A.87,Fer4,2.A.16,CBM50"
"2.A.66,GT1,CBM50"
"2.A.16,CBM50"
"2.A.35,GH11"
"PL1_8,9.B.143,CBM63,1.B.52"
"9.B.28,9.B.33,HTH_AraC,SBP_bac_1,3.A.1,3.A.1,GH105,HTH_AraC,CE12,9.B.28,PL11,PL11,CE12,GH42,PL26,3.A.1,3.A.1,3.A.1,GH4"
"GT0,GT2,GT0,2.A.1,2.A.3,1.B.52,3.A.1,MerR,2.A.1,3.A.1,3.A.18,3.A.1,3.A.1,3.A.1,3.A.1,PL1_6,2.A.47"
"4.A.1,2.A.25,4.A.1,GH13_29,GntR,Nitroreductase,CBM50,2.A.1"
"9.B.126,2.A.1,2.A.19,1.A.23,CE4,1.A.35"
"GH4,HTH_6,4.A.1,GH0,3.A.1,3.A.1"
"9.A.32,GT2"
"GH1,4.A.3,4.A.3,4.A.3,2.A.1"
"GT1,GH18,GntR,2.A.1,MarR,Nitroreductase,9.B.74,MarR,2.A.3,3.A.1"
"2.A.3,GT2,GGDEF,GH126,3.A.7"
"1.B.52,GH1,1.E.43,3.A.1,3.A.1,9.B.10,9.B.10,9.B.10,2.A.1,NIR_SIR_ferr|NIR_SIR|Pyr_redox_2,5.A.3"
"2.A.1,2.A.14,GH13_28|CBM26,2.A.118,3.A.1,3.A.1,3.A.1,HTH_5,2.A.1,2.A.109"
"3.A.1,3.A.1,3.A.1,GH13_31"
"4.A.1,GH3,GH171,HTH_AraC,3.A.1,3.A.1,3.A.1,2.A.28,2.A.53"
"1.B.14,GH29,GH16,GH76"
"1.B.14,HTH_AraC,GH92,GH76,GH130,GH92"
"GH18,8.A.46,1.B.14"
"GH13,GH97,1.B.14"
"GT2,1.E.14,2.A.122,GH105,PL42,GH43_24,GH154,HTH_AraC,GH31,ATPase_2,GH97,GH51,GH43_19,GH35"
"2.A.21,GT2,2.A.1,SIS,GH115,GH95,HTH_AraC,GH43_29|CBM6,CE6|CE1,GH5_21,GH10"
"1.B.14,GH43_12,GH43_10,GH43_29|CBM6,GH97,GH43_12,GH3,2.A.1"
"CE15,1.B.14,8.A.46,GH20,GH32,2.A.1,CE9"
"1.B.14,8.A.46,GH3,GH144"
"GH127,GH125,GH92,GH76,GH76,1.B.14,FecR,Sigma70_r4_2|Sigma70_r2,GH43_34,GH43_26,GH2"
"3.A.10,GH36"
"GT83,GT2,3.A.1"
"1.B.14,8.A.46,PL8_2,GH88,GH2,GH109"
"GH106,GH28,GH28,CE12,GH2,GH43_18|GH42,GH28,1.B.14"
"1.B.14,1.B.14,PL11_1,PL26,CE12|CE12,GH105,PL11_1|GH105"
"GH2,GH28,GH105,PL1_2,1.B.14"
"GH2,2.A.115,GH109,GH109"
"9.B.104,GH133,GT4,GH57,GT5"
"3.A.12,Pyr_redox_2,GH20"
"1.B.14,8.A.46,GH92,GH63,GH125,GH20"
"GH35,GH89,3.A.5"
"9.B.20,1.A.1,GH23"
"GH18,1.B.14,8.A.46,GH18"
"2.A.7,2.A.107,GT2"
"1.A.43,Peptidase_M23,GH97"
"1.B.14,8.A.46,PL15_2,2.A.1"
"PL12_2,GH88,8.A.46,1.B.14,PL12_2,GH95,PL12_2"
"GH29,1.B.14"
"2.A.37,GH43_2|GH43_2,GH3,GH3,GH3,GH43_28|CBM32,GH3,GH95,GH2"
"1.B.14,GH92,GH2,GH32,1.B.14,GH32,GH32,2.A.1,PfkB,1.B.14"
"GH13_14,2.A.2,GH10,GH43_1,GH67,3.A.1,2.A.21,GerE,FecR,1.B.14"
"1.B.14,GH20,GH2,GH29|CBM32,1.A.23"
"GH73,Pyr_redox_2,3.A.1"
"3.A.1,PL29,GH117|GH117,HTH_AraC,GH88,1.B.14,8.A.46,PL30"
"1.B.14,GH2"
"2.A.1,GH20,GH20,8.A.46,1.B.14"
"2.A.66,cNMP_binding,2.A.1,GH92,GH76,GH76,8.A.46,1.B.14"
"GH2,CE6,1.B.14,GH50,GH88|GH154,GH43_28|CBM32,GH154,GH154,GH105,2.A.66"
"1.B.42,HD,GH171"
"GH105|CE12,GH89,GH89,GH31,PL17,GH88,GH97,8.A.46,1.B.14,GH97,TPR_2,2.A.1"
"2.A.66,GH50,GH50,GH2|CBM57,1.B.14"
"2.A.6,2.A.6,PL10_1"
"1.B.14,GH2,GH127"
"1.B.14,1.B.14,GH36|GH30,GH36,2.A.1,GH30,SIS,GH2,CBM67|GH78"
"2.A.6,2.A.6,8.A.1,GH2,1.B.14,1.B.14"
"GH123,3.A.11"
"2.A.51,2.A.51,GH95"
"GH89,2.A.8,GH89,8.A.46,1.B.14,LacI,PfkB,1.B.14"
"1.B.14,GH43_3,GH105,GH115,1.B.14"
"GH120,GH88,GH29,PL9,GH164,1.B.14,1.B.14,CBM85|GH10"
"3.A.1,3.A.1,3.A.1,2.A.21,3.A.3,3.A.3,3.A.3,GT20,GH15"
"GH3,GerE,FecR,1.B.14,8.A.46,GH18"
"3.D.1,Fer4,3.D.1,PL40,1.B.14,GH28"
"GH97,8.A.5"
"GH43_10,GH88,9.A.40,1.B.14"
"2.A.35,2.A.1,GT51"
"2.A.21,GH23"
"2.A.6,2.A.6,2.A.6,GH25"
"PL38,8.A.46,1.B.14,PL38,PL38,GH2,GH88,Mga|HTH_AraC,SBP_bac_3,1.B.14"
"1.B.14,GH88,GH92"
"2.A.1,GH51,GH146"
"2.A.21,GH51,2.A.1"
"9.B.18,1.B.18,8.A.3,GT2,GT2"
"GT4,GT2,2.A.50,GT4,GT26"
"GH3,GH28,CE8,8.A.46,1.B.14,PL1_2,PL1_2,LytTR,9.B.116,PL1_2,PL1_2,1.B.14"
"CE12|CE8,CE8,GH105,4.A.5,2.A.1,2.A.64"
"2.A.38,GH130,GH92,GH92"
"8.A.46,GH31,CBM67|GH78,GH2|CBM32,GH92,GH38"
"1.A.26,3.A.25,GT19"
"GH23,HD,MerR,1.A.34,GH92,GerE,FecR,GH92,GH92,GH18,8.A.46,1.B.14"
"GH97,GH92,GH92,GH92,8.A.46,1.B.14,HTH_AraC,GH92,GH29,GH92"
"1.B.14,8.A.46,PL15_2,9.B.171,PL15,PL8_3,GH88,HTH_AraC,PL15,GH33,GH29,PL15_2,GH88"
"CBM50,3.A.5"
"3.A.3,HisKA|HATPase_c,Trans_reg_C,GH2,GH2,GH137|GH2|CBM57,GH138,2.A.21,GH78,GH141,GH127"
"GH95,GH105,GH140,CBM67|GH78|GH33,CE19,GH28,CBM67|GH78,GH143|GH142,GH43_18,PL1_2,1.B.14,GH92,GH130,GH163,8.A.46,1.B.14"
"1.B.14,8.A.46,GH18"
"1.A.23,2.A.19,GH154,1.B.14,GH30_6,GH130,2.A.21"
"GH3,GH2,GH31,HTH_AraC,GH5_4,1.B.14,GH43_12,GH3"
"GH30_4,GH43_34,8.A.46,1.B.14,HTH_AraC,GH18"
"1.B.14,8.A.46,GH18,GH20"
"PL11_1,1.B.14,1.B.14"
"GH28|GH43_24,GH106,GH106,GH106,GH105,PL11_1,3.B.1,3.A.11"
"2.A.6,2.A.6,2.A.6,CE9,CE9,2.A.6,2.A.6"
"9.B.18,GT0,8.A.3,1.B.18,9.B.18"
"GH27,2.A.21,2.A.3"
"PL15_2,PL12_2,GH88,1.B.14,1.B.14,PL15"
"2.A.58,CE7"
"3.A.3,FUR,1.B.14,GH2,GH43"
"GH92,FecR,GerE,1.B.14"
"GH5_13,GH20,HTH_AraC,2.A.47,GerE,FecR,1.B.14,GH43_18,GH42"
"GT0,GT2,2.A.66,GT4,GT2,GT2,HisKA|HATPase_c|Response_reg,1.B.14,3.A.1"
"2.A.66,9.B.186,GT51"
"GH2,1.B.14,FecR,GerE,2.A.68"
"GT0,9.B.18,8.A.3,1.B.18,9.B.18"
"2.A.17,CBM50"
"3.A.2,3.A.2,3.A.2,3.A.2,GT3,GT35,3.A.1,3.A.1,3.A.1"
"2.A.81,1.B.14,1.B.14,2.A.4,GH20,3.A.1,3.A.1,9.B.14"
"GT0,9.B.18"
"GH2,1.B.14,GH5_38|CBM35,GH5_38"
"1.B.14,8.A.46,GH3,GH95,GH88,PL38,2.A.1"
"GH78,2.A.115,1.A.30,CBM51|GH27,GH105,GH2,GH78,1.B.14,GH92"
"1.B.14,PL35,PL35,GH88,2.A.53,HTH_AraC,8.A.46,1.B.14,2.A.1,GH130,3.D.10"
"GH3,HTH_AraC,GH16_3,1.B.14,8.A.46,GH3"
"GH31,GH66,8.A.46,1.B.14,PL37"
